Date,City,State,SizeRank,ForSale_Inv,New_Listings,Avg_List_Price,%Change_LP,Avg_Sale_Price,%Change_SP,HVI,%Change_HVI,Avg_Rent,%Change_Rent
2018-05-31,Buffalo,NY,47,2970.0,1349.0,199588.0,3.54,146017.0,2.49,162193.0,0.33,984.0,1.13
2018-05-31,Raleigh,NC,48,7863.0,2238.0,367990.0,1.76,278833.0,1.03,265927.0,0.64,1306.0,0.62
2018-05-31,Birmingham,AL,49,7004.0,2080.0,235900.0,4.2,196203.0,4.37,162910.0,0.56,1048.0,0.48
2018-05-31,Salt Lake City,UT,50,3699.0,1836.0,442309.0,1.64,313689.0,2.72,348583.0,0.83,1225.0,0.91
2018-05-31,Grand Rapids,MI,52,3549.0,1779.0,298300.0,2.27,189000.0,3.63,199411.0,0.71,1111.0,1.0
2018-05-31,Tucson,AZ,53,5636.0,1803.0,280000.0,1.82,208300.0,1.63,201466.0,0.7,1083.0,0.37
2018-05-31,Urban Honolulu,HI,54,4282.0,1200.0,651333.0,0.21,560667.0,1.82,720430.0,0.07,2284.0,0.26
2018-05-31,Tulsa,OK,55,7231.0,1812.0,205148.0,1.68,164333.0,1.25,144314.0,0.08,996.0,0.61
2018-05-31,Fresno,CA,56,2315.0,1045.0,337893.0,1.29,269333.0,-0.31,254242.0,1.1,1415.0,0.93
2018-05-31,Worcester,MA,57,3354.0,1478.0,308520.0,3.63,258083.0,3.61,283060.0,0.18,1361.0,0.15
2018-05-31,Stamford,CT,58,7165.0,2231.0,794926.0,0.86,396000.0,1.32,416731.0,-0.54,2105.0,0.43
2018-05-31,Albuquerque,NM,59,4156.0,1584.0,263667.0,2.5,199360.0,1.72,198426.0,0.55,1064.0,0.38
2018-05-31,Albany,NY,60,2820.0,935.0,252688.0,0.72,194983.0,2.63,198989.0,0.72,1175.0,0.09
2018-05-31,Omaha,NE,61,3601.0,1597.0,310606.0,1.74,181333.0,1.68,189911.0,0.47,985.0,1.03
2018-05-31,New Haven,CT,62,4311.0,1414.0,320670.0,2.45,217250.0,4.41,227291.0,0.35,1523.0,0.4
2018-05-31,Bakersfield,CA,63,3110.0,1001.0,277433.0,1.33,231417.0,0.8,217504.0,0.82,1205.0,0.42
2018-05-31,Knoxville,TN,64,5218.0,1580.0,286600.0,3.6,186967.0,2.15,178718.0,0.58,1122.0,1.63
2018-05-31,Greenville,SC,65,6126.0,1623.0,269559.0,1.42,194967.0,2.63,192886.0,0.6,1163.0,0.09
2018-05-31,Ventura,CA,66,2113.0,934.0,779319.0,-0.81,586333.0,1.97,603056.0,0.04,2335.0,0.95
2018-05-31,Allentown,PA,67,4110.0,1440.0,262881.0,2.58,187333.0,5.84,204057.0,0.54,1329.0,0.61
2018-05-31,El Paso,TX,68,4561.0,938.0,181503.0,0.28,154992.0,1.1,128601.0,-0.04,1043.0,-0.1
2018-05-31,Baton Rouge,LA,69,4952.0,1418.0,244633.0,2.07,200240.0,0.52,192726.0,-0.43,1202.0,0.25
2018-05-31,Dayton,OH,70,3144.0,1241.0,151542.0,3.69,135967.0,2.51,124900.0,0.61,979.0,1.35
2018-05-31,Greensboro,NC,73,3109.0,1006.0,229133.0,5.12,156667.0,2.62,142543.0,0.26,987.0,-0.1
2018-05-31,Akron,OH,74,4420.0,1201.0,160559.0,5.47,136650.0,6.51,144939.0,0.62,914.0,0.22
2018-05-31,North Port-Sarasota-Bradenton,FL,75,10474.0,2269.0,364100.0,0.74,267939.0,0.11,273035.0,0.67,1537.0,0.2
2018-05-31,Little Rock,AR,76,5555.0,1313.0,177874.0,1.24,161929.0,2.03,146900.0,0.19,915.0,-0.33
2018-05-31,Stockton,CA,77,1597.0,787.0,369511.0,0.18,385000.0,-0.39,357420.0,1.29,1749.0,0.92
2018-05-31,Charleston,SC,78,7679.0,1954.0,377319.0,1.29,272174.0,1.95,267374.0,0.47,1373.0,0.51
2018-05-31,Syracuse,NY,79,2793.0,879.0,142083.0,2.21,132667.0,3.11,139931.0,0.2,1072.0,1.23
2018-05-31,Colorado Springs,CO,80,2880.0,1550.0,462992.0,-0.39,306522.0,1.68,292477.0,0.85,1358.0,0.37
2018-05-31,Winston-Salem,NC,81,3022.0,989.0,218330.0,0.77,157333.0,3.28,145325.0,0.27,1141.0,0.18
2018-05-31,Springfield,MA,83,1999.0,797.0,263953.0,3.54,207967.0,3.06,226063.0,-0.01,1266.0,0.48
2018-05-31,Fort Myers,FL,84,17134.0,2609.0,249195.0,-0.0,232792.0,0.5,237943.0,0.31,1361.0,0.44
2018-05-31,Boise City,ID,85,3816.0,1950.0,356630.0,0.56,265962.0,1.88,261797.0,1.28,1174.0,1.73
2018-05-31,Toledo,OH,86,2528.0,919.0,144633.0,5.86,120985.0,6.3,117695.0,0.48,1000.0,-0.6
2018-05-31,Madison,WI,87,3163.0,1196.0,318967.0,0.85,256683.0,1.99,269935.0,0.78,1163.0,0.69
2018-05-31,Lakeland,FL,88,4679.0,1195.0,236802.0,0.73,186333.0,1.27,174852.0,1.27,1230.0,1.07
2018-05-31,Ogden,UT,89,2473.0,1024.0,386076.0,1.81,259333.0,2.57,291273.0,0.94,1188.0,-0.34
2018-05-31,Daytona Beach,FL,90,6291.0,1813.0,280280.0,1.83,201300.0,0.5,207028.0,0.47,1277.0,1.27
2018-05-31,Des Moines,IA,91,4538.0,1556.0,290719.0,0.73,201750.0,1.25,199778.0,0.59,1047.0,0.48
2018-05-31,Provo,UT,100,2523.0,894.0,404294.0,-0.94,295233.0,0.66,335589.0,0.44,1264.0,0.08
2018-05-31,Durham,NC,104,2430.0,848.0,386264.0,1.11,274667.0,1.04,251926.0,0.5,1281.0,1.26
2018-05-31,Fort Collins,CO,159,2831.0,760.0,445874.0,0.99,384375.0,1.77,395047.0,0.17,1509.0,1.0
2018-06-30,New York,NY,1,90238.0,25283.0,560000.0,0.96,412936.0,2.14,470602.0,0.35,2664.0,0.53
2018-06-30,Los Angeles-Long Beach-Anaheim,CA,2,27237.0,11343.0,849667.0,0.0,651667.0,1.09,660519.0,0.44,2356.0,0.55
2018-06-30,Chicago,IL,3,55950.0,16835.0,348600.0,0.71,244333.0,2.09,237826.0,0.18,1681.0,0.6
2018-06-30,Dallas-Fort Worth,TX,4,31945.0,12531.0,365667.0,-0.08,273300.0,1.85,245376.0,0.47,1361.0,0.67
2018-06-30,Philadelphia,PA,5,31770.0,10064.0,276133.0,2.22,243300.0,2.95,240009.0,0.21,1514.0,0.26
2018-06-30,Houston,TX,6,41082.0,10388.0,330601.0,0.44,241321.0,1.69,211623.0,0.43,1343.0,0.37
2018-06-30,Washington,DC,7,29126.0,10458.0,475331.0,2.21,416193.0,1.55,419568.0,0.35,1964.0,0.67
2018-06-30,Miami-Fort Lauderdale,FL,8,64366.0,11215.0,398160.0,0.08,282333.0,1.44,288003.0,0.51,1861.0,0.43
2018-06-30,Atlanta,GA,9,34183.0,11634.0,349633.0,1.44,245167.0,1.85,224238.0,0.65,1355.0,0.67
2018-06-30,Boston,MA,10,15764.0,7631.0,596133.0,-0.28,463333.0,3.19,482121.0,0.42,2465.0,0.57
2018-06-30,San Francisco,CA,11,7847.0,4503.0,938000.0,1.44,858000.0,1.78,1125941.0,1.02,3004.0,0.5
2018-06-30,Detroit,MI,12,18489.0,8051.0,263000.0,3.95,186300.0,3.71,169607.0,0.7,1127.0,0.54
2018-06-30,Riverside,CA,13,20919.0,7156.0,409966.0,0.82,368667.0,0.68,366778.0,0.6,1780.0,0.79
2018-06-30,Phoenix,AZ,14,28332.0,9377.0,352966.0,-0.38,270167.0,1.25,258967.0,0.52,1234.0,0.73
2018-06-30,Seattle,WA,15,12000.0,6947.0,599617.0,0.42,493555.0,1.0,511843.0,0.12,1849.0,0.65
2018-06-30,Minneapolis-St Paul,MN,16,15090.0,7015.0,383648.0,-1.94,262667.0,1.29,278160.0,0.28,1429.0,0.92
2018-06-30,San Diego,CA,17,9218.0,3971.0,749633.0,0.0,586667.0,1.15,582594.0,0.19,2240.0,0.67
2018-06-30,St. Louis,MO,18,15259.0,5238.0,218267.0,2.34,185300.0,2.77,173867.0,0.17,1015.0,-0.29
2018-06-30,Tampa,FL,19,22696.0,6737.0,273705.0,1.19,221627.0,1.88,210180.0,0.47,1364.0,0.52
2018-06-30,Baltimore,MD,20,15612.0,4964.0,337967.0,3.47,294667.0,2.43,293053.0,0.12,1492.0,0.0
2018-06-30,Denver,CO,21,15882.0,6223.0,536330.0,-2.13,425000.0,0.95,424790.0,0.57,1598.0,0.95
2018-06-30,Pittsburgh,PA,22,11883.0,3608.0,184833.0,0.93,170900.0,3.43,153434.0,0.3,1124.0,0.27
2018-06-30,Portland,OR,23,10568.0,4989.0,490888.0,-0.0,394618.0,1.72,408377.0,0.16,1525.0,0.66
2018-06-30,Charlotte,NC,24,13113.0,4881.0,347792.0,0.66,253250.0,2.46,221492.0,0.67,1307.0,0.77
2018-06-30,Sacramento,CA,25,8197.0,3930.0,491667.0,-0.2,410000.0,1.23,411175.0,0.34,1712.0,0.88
2018-06-30,San Antonio,TX,26,14291.0,3604.0,298466.0,1.13,226979.0,1.81,221673.0,0.43,1159.0,0.61
2018-06-30,Orlando,FL,27,13841.0,4796.0,325000.0,0.62,250915.0,1.31,237694.0,0.74,1441.0,0.84
2018-06-30,Cleveland,OH,29,14154.0,3689.0,181633.0,2.95,146617.0,3.05,149155.0,0.22,1092.0,-0.27
2018-06-30,Kansas City,MO,30,12138.0,4843.0,276167.0,-0.48,219583.0,2.13,194958.0,0.55,1054.0,0.48
2018-06-30,Las Vegas,NV,31,11068.0,4425.0,341514.0,5.24,286833.0,1.11,273578.0,1.45,1264.0,0.8
2018-06-30,Columbus,OH,32,6857.0,3536.0,316963.0,1.72,203600.0,3.82,197561.0,0.91,1124.0,0.54
2018-06-30,Indianapolis,IN,33,8009.0,3620.0,284267.0,4.28,185000.0,3.35,171664.0,0.81,1101.0,0.46
2018-06-30,Austin,TX,35,11274.0,4066.0,363496.0,0.0,318214.0,2.43,315174.0,0.34,1393.0,1.09
2018-06-30,Virginia Beach,VA,36,13765.0,3594.0,273283.0,1.31,250000.0,1.76,237222.0,0.26,1251.0,0.0
2018-06-30,Nashville,TN,37,10983.0,3431.0,377950.0,-0.44,281439.0,2.11,270551.0,0.41,1389.0,1.09
2018-06-30,Providence,RI,38,7365.0,2633.0,367020.0,0.47,274183.0,2.79,307476.0,0.25,1392.0,0.58
2018-06-30,Jacksonville,FL,40,12422.0,3144.0,316547.0,-0.01,244247.0,2.34,218646.0,0.82,1247.0,0.81
2018-06-30,Memphis,TN,41,6501.0,1822.0,204467.0,4.07,183333.0,3.77,143705.0,0.7,1074.0,0.85
2018-06-30,Oklahoma City,OK,42,9302.0,2675.0,252863.0,0.27,170833.0,0.0,151506.0,-0.01,1067.0,0.76
2018-06-30,Louisville-Jefferson County,KY,43,5390.0,2197.0,276317.0,0.63,184333.0,3.75,170836.0,0.42,1035.0,0.39
2018-06-30,Hartford,CT,44,6888.0,2406.0,297494.0,0.01,231250.0,2.82,237217.0,0.15,1328.0,-0.08
2018-06-30,New Orleans,LA,46,4497.0,1225.0,262167.0,2.01,198300.0,3.77,200201.0,-0.0,1215.0,-0.08
2018-06-30,Buffalo,NY,47,3235.0,1450.0,203002.0,1.71,150017.0,2.74,162766.0,0.35,986.0,0.2
2018-06-30,Raleigh,NC,48,8207.0,2229.0,367990.0,0.0,282167.0,1.2,266971.0,0.39,1314.0,0.61
2018-06-30,Birmingham,AL,49,7231.0,2138.0,239233.0,1.41,203472.0,3.7,163631.0,0.44,1053.0,0.48
2018-06-30,Salt Lake City,UT,50,4136.0,1984.0,446192.0,0.88,317022.0,1.06,350432.0,0.53,1228.0,0.24
2018-06-30,Grand Rapids,MI,52,3914.0,1957.0,299967.0,0.56,194167.0,2.73,201067.0,0.83,1119.0,0.72
2018-06-30,Tucson,AZ,53,5474.0,1727.0,281333.0,0.48,208967.0,0.32,202641.0,0.58,1093.0,0.92
2018-06-30,Urban Honolulu,HI,54,4351.0,1103.0,659000.0,1.18,566667.0,1.07,721094.0,0.09,2298.0,0.61
2018-06-30,Tulsa,OK,55,7462.0,1851.0,205456.0,0.15,166167.0,1.12,144512.0,0.14,1003.0,0.7
2018-06-30,Fresno,CA,56,2427.0,1070.0,340312.0,0.72,272333.0,1.11,256954.0,1.07,1417.0,0.14
2018-06-30,Worcester,MA,57,3744.0,1651.0,314890.0,2.06,271083.0,5.04,285489.0,0.86,1377.0,1.18
2018-06-30,Stamford,CT,58,7749.0,2206.0,791046.0,-0.49,424820.0,7.28,416831.0,0.02,2124.0,0.9
2018-06-30,Albuquerque,NM,59,4388.0,1632.0,267000.0,1.26,203193.0,1.92,198948.0,0.26,1069.0,0.47
2018-06-30,Albany,NY,60,3009.0,984.0,255590.0,1.15,198333.0,1.72,200115.0,0.57,1173.0,-0.17
2018-06-30,Omaha,NE,61,3858.0,1700.0,310639.0,0.01,187333.0,3.31,190866.0,0.5,987.0,0.2
2018-06-30,New Haven,CT,62,4578.0,1433.0,326253.0,1.74,230000.0,5.87,227759.0,0.21,1523.0,0.0
2018-06-30,Bakersfield,CA,63,3271.0,1033.0,278767.0,0.48,233333.0,0.83,218904.0,0.64,1208.0,0.25
2018-06-30,Knoxville,TN,64,5367.0,1624.0,291600.0,1.74,189800.0,1.52,179708.0,0.55,1124.0,0.18
2018-06-30,Greenville,SC,65,6166.0,1549.0,272370.0,1.04,200150.0,2.66,193828.0,0.49,1171.0,0.69
2018-06-30,Ventura,CA,66,2305.0,963.0,772652.0,-0.86,601333.0,2.56,604357.0,0.22,2350.0,0.64
2018-06-30,Allentown,PA,67,4413.0,1593.0,265507.0,1.0,194000.0,3.56,205171.0,0.55,1331.0,0.15
2018-06-30,El Paso,TX,68,4430.0,864.0,183104.0,0.88,155242.0,0.16,129329.0,0.57,1046.0,0.29
2018-06-30,Baton Rouge,LA,69,5197.0,1485.0,248300.0,1.5,201633.0,0.7,192503.0,-0.12,1197.0,-0.42
2018-06-30,Dayton,OH,70,3293.0,1309.0,156560.0,3.31,143267.0,5.37,125735.0,0.67,977.0,-0.2
2018-06-30,Greensboro,NC,73,3195.0,1011.0,234433.0,2.31,160250.0,2.29,143177.0,0.44,988.0,0.1
2018-06-30,Akron,OH,74,4640.0,1249.0,168192.0,4.75,144983.0,6.1,144790.0,-0.1,916.0,0.22
2018-06-30,North Port-Sarasota-Bradenton,FL,75,9935.0,2030.0,365933.0,0.5,269667.0,0.64,273997.0,0.35,1541.0,0.26
2018-06-30,Little Rock,AR,76,5809.0,1364.0,179413.0,0.87,166389.0,2.75,147164.0,0.18,913.0,-0.22
2018-06-30,Stockton,CA,77,1712.0,800.0,375926.0,1.74,381417.0,-0.93,361694.0,1.2,1759.0,0.57
2018-06-30,Charleston,SC,78,7828.0,1901.0,379266.0,0.52,274288.0,0.78,268139.0,0.29,1383.0,0.73
2018-06-30,Syracuse,NY,79,3014.0,985.0,143490.0,0.99,140667.0,6.03,140537.0,0.43,1062.0,-0.93
2018-06-30,Colorado Springs,CO,80,3341.0,1707.0,450383.0,-2.72,313583.0,2.3,294415.0,0.66,1359.0,0.07
2018-06-30,Winston-Salem,NC,81,3098.0,951.0,222316.0,1.83,160000.0,1.7,145678.0,0.24,1142.0,0.09
2018-06-30,Springfield,MA,83,2196.0,882.0,268586.0,1.76,218300.0,4.97,226838.0,0.34,1277.0,0.87
2018-06-30,Fort Myers,FL,84,16118.0,2256.0,249167.0,-0.01,232658.0,-0.06,238731.0,0.33,1366.0,0.37
2018-06-30,Boise City,ID,85,4019.0,2082.0,361633.0,1.4,270982.0,1.89,265792.0,1.53,1197.0,1.96
2018-06-30,Toledo,OH,86,2610.0,959.0,148267.0,2.51,125467.0,3.7,118314.0,0.53,995.0,-0.5
2018-06-30,Madison,WI,87,3468.0,1224.0,319600.0,0.2,261717.0,1.96,271017.0,0.4,1170.0,0.6
2018-06-30,Lakeland,FL,88,4648.0,1189.0,237146.0,0.15,188749.0,1.3,176493.0,0.94,1234.0,0.33
2018-06-30,Ogden,UT,89,2708.0,1106.0,389263.0,0.83,266083.0,2.6,293870.0,0.89,1203.0,1.26
2018-06-30,Daytona Beach,FL,90,6355.0,1788.0,284980.0,1.68,204717.0,1.7,208033.0,0.49,1279.0,0.16
2018-06-30,Des Moines,IA,91,4548.0,1458.0,291010.0,0.1,209250.0,3.72,200515.0,0.37,1055.0,0.76
2018-06-30,Provo,UT,100,2955.0,974.0,397371.0,-1.71,301600.0,2.16,337563.0,0.59,1279.0,1.19
2018-06-30,Durham,NC,104,2494.0,800.0,383543.0,-0.7,276000.0,0.49,253424.0,0.59,1287.0,0.47
2018-06-30,Fort Collins,CO,159,3085.0,787.0,449807.0,0.88,385496.0,0.29,396768.0,0.44,1511.0,0.13
2018-07-31,New York,NY,1,92321.0,23157.0,561333.0,0.24,423602.0,2.58,471314.0,0.15,2678.0,0.53
2018-07-31,Los Angeles-Long Beach-Anaheim,CA,2,28926.0,11428.0,841333.0,-0.98,655000.0,0.51,660951.0,0.07,2365.0,0.38
2018-07-31,Chicago,IL,3,57857.0,15928.0,344933.0,-1.05,246500.0,0.89,238240.0,0.17,1684.0,0.18
2018-07-31,Dallas-Fort Worth,TX,4,33902.0,12564.0,359300.0,-1.74,275967.0,0.98,246368.0,0.4,1366.0,0.37
2018-07-31,Philadelphia,PA,5,31491.0,9311.0,279467.0,1.21,248300.0,2.06,240483.0,0.2,1515.0,0.07
2018-07-31,Houston,TX,6,42418.0,10192.0,327486.0,-0.94,242188.0,0.36,212197.0,0.27,1346.0,0.22
2018-07-31,Washington,DC,7,27871.0,9558.0,480767.0,1.14,418967.0,0.67,420709.0,0.27,1972.0,0.41
2018-07-31,Miami-Fort Lauderdale,FL,8,62956.0,10755.0,398459.0,0.08,285050.0,0.96,289727.0,0.6,1866.0,0.27
2018-07-31,Atlanta,GA,9,35662.0,11509.0,344933.0,-1.34,246144.0,0.4,225756.0,0.68,1362.0,0.52
2018-07-31,Boston,MA,10,16644.0,7085.0,579767.0,-2.75,470000.0,1.44,483706.0,0.33,2470.0,0.2
2018-07-31,San Francisco,CA,11,8127.0,4344.0,922333.0,-1.67,853667.0,-0.51,1133461.0,0.67,3019.0,0.5
2018-07-31,Detroit,MI,12,19939.0,8289.0,264633.0,0.62,191633.0,2.86,170304.0,0.41,1133.0,0.53
2018-07-31,Riverside,CA,13,21586.0,7148.0,409933.0,-0.01,370667.0,0.54,368545.0,0.48,1792.0,0.67
2018-07-31,Phoenix,AZ,14,27110.0,8658.0,349966.0,-0.85,274416.0,1.57,260438.0,0.57,1242.0,0.65
2018-07-31,Seattle,WA,15,13423.0,7037.0,592650.0,-1.16,486888.0,-1.35,510889.0,-0.19,1857.0,0.43
2018-07-31,Minneapolis-St Paul,MN,16,16192.0,7070.0,374990.0,-2.26,265000.0,0.89,278775.0,0.22,1432.0,0.21
2018-07-31,San Diego,CA,17,9788.0,4020.0,742633.0,-0.93,590000.0,0.57,584668.0,0.36,2249.0,0.4
2018-07-31,St. Louis,MO,18,15726.0,5150.0,219758.0,0.68,187750.0,1.32,174386.0,0.3,1022.0,0.69
2018-07-31,Tampa,FL,19,22270.0,6398.0,273673.0,-0.01,224665.0,1.37,211064.0,0.42,1370.0,0.44
2018-07-31,Baltimore,MD,20,15368.0,4612.0,345967.0,2.37,300833.0,2.09,293704.0,0.22,1494.0,0.13
2018-07-31,Denver,CO,21,16846.0,6025.0,519667.0,-3.11,423333.0,-0.39,426758.0,0.46,1606.0,0.5
2018-07-31,Pittsburgh,PA,22,12183.0,3544.0,184133.0,-0.38,174900.0,2.34,153861.0,0.28,1130.0,0.53
2018-07-31,Portland,OR,23,11497.0,4898.0,487599.0,-0.67,395000.0,0.1,409682.0,0.32,1535.0,0.66
2018-07-31,Charlotte,NC,24,13542.0,4694.0,344866.0,-0.84,253583.0,0.13,223268.0,0.8,1311.0,0.31
2018-07-31,Sacramento,CA,25,8759.0,3854.0,486333.0,-1.08,411667.0,0.41,412022.0,0.21,1719.0,0.41
2018-07-31,San Antonio,TX,26,14658.0,3550.0,297799.0,-0.22,230279.0,1.45,222688.0,0.46,1163.0,0.35
2018-07-31,Orlando,FL,27,13868.0,4685.0,324967.0,-0.01,252915.0,0.8,239350.0,0.7,1449.0,0.56
2018-07-31,Cleveland,OH,29,14711.0,3688.0,183467.0,1.01,148083.0,1.0,149633.0,0.32,1097.0,0.46
2018-07-31,Kansas City,MO,30,12621.0,4792.0,275333.0,-0.3,221250.0,0.76,195765.0,0.41,1055.0,0.09
2018-07-31,Las Vegas,NV,31,11141.0,4463.0,349514.0,2.34,286833.0,0.0,277094.0,1.29,1272.0,0.63
2018-07-31,Columbus,OH,32,7398.0,3622.0,315297.0,-0.53,207600.0,1.96,199099.0,0.78,1129.0,0.44
2018-07-31,Indianapolis,IN,33,8291.0,3717.0,279267.0,-1.76,187000.0,1.08,173091.0,0.83,1105.0,0.36
2018-07-31,Austin,TX,35,11697.0,3862.0,360469.0,-0.83,318214.0,0.0,316270.0,0.35,1401.0,0.57
2018-07-31,Virginia Beach,VA,36,13945.0,3411.0,275609.0,0.85,253333.0,1.33,237959.0,0.31,1256.0,0.4
2018-07-31,Nashville,TN,37,11516.0,3446.0,374300.0,-0.97,286424.0,1.77,271715.0,0.43,1390.0,0.07
2018-07-31,Providence,RI,38,7905.0,2584.0,367055.0,0.01,280017.0,2.13,309035.0,0.51,1388.0,-0.29
2018-07-31,Jacksonville,FL,40,12664.0,3032.0,312877.0,-1.16,246164.0,0.78,220438.0,0.82,1254.0,0.56
2018-07-31,Memphis,TN,41,6786.0,1863.0,209633.0,2.53,188000.0,2.55,144627.0,0.64,1079.0,0.47
2018-07-31,Oklahoma City,OK,42,9432.0,2628.0,252863.0,0.0,171833.0,0.59,151607.0,0.07,1069.0,0.19
2018-07-31,Louisville-Jefferson County,KY,43,5764.0,2276.0,274350.0,-0.71,190667.0,3.44,171552.0,0.42,1032.0,-0.29
2018-07-31,Hartford,CT,44,7044.0,2117.0,297494.0,0.0,237000.0,2.49,237457.0,0.1,1333.0,0.38
2018-07-31,New Orleans,LA,46,4537.0,1205.0,263467.0,0.5,204333.0,3.04,200323.0,0.06,1219.0,0.33
2018-07-31,Buffalo,NY,47,3531.0,1532.0,204708.0,0.84,158383.0,5.58,163581.0,0.5,987.0,0.1
2018-07-31,Raleigh,NC,48,8236.0,2107.0,366073.0,-0.52,283167.0,0.35,268251.0,0.48,1320.0,0.46
2018-07-31,Birmingham,AL,49,7290.0,2000.0,239900.0,0.28,207622.0,2.04,164555.0,0.56,1043.0,-0.95
2018-07-31,Salt Lake City,UT,50,4443.0,2008.0,446723.0,0.12,321667.0,1.47,353431.0,0.86,1239.0,0.9
2018-07-31,Grand Rapids,MI,52,4263.0,2027.0,298300.0,-0.56,197800.0,1.87,202582.0,0.75,1121.0,0.18
2018-07-31,Tucson,AZ,53,5257.0,1606.0,281300.0,-0.01,209000.0,0.02,203652.0,0.5,1100.0,0.64
2018-07-31,Urban Honolulu,HI,54,4438.0,1099.0,664000.0,0.76,577515.0,1.91,722721.0,0.23,2296.0,-0.09
2018-07-31,Tulsa,OK,55,7660.0,1803.0,204222.0,-0.6,167316.0,0.69,144832.0,0.22,1005.0,0.2
2018-07-31,Fresno,CA,56,2521.0,1064.0,340345.0,0.01,275667.0,1.22,259190.0,0.87,1429.0,0.85
2018-07-31,Worcester,MA,57,3941.0,1563.0,317266.0,0.75,278667.0,2.8,287317.0,0.64,1398.0,1.53
2018-07-31,Stamford,CT,58,7566.0,1578.0,777162.0,-1.76,438153.0,3.14,417925.0,0.26,2126.0,0.09
2018-07-31,Albuquerque,NM,59,4532.0,1550.0,265300.0,-0.64,203360.0,0.08,198711.0,-0.12,1075.0,0.56
2018-07-31,Albany,NY,60,3187.0,983.0,259594.0,1.57,198333.0,0.0,200710.0,0.3,1170.0,-0.26
2018-07-31,Omaha,NE,61,4062.0,1711.0,307251.0,-1.09,193667.0,3.38,191673.0,0.42,988.0,0.1
2018-07-31,New Haven,CT,62,4587.0,1223.0,326567.0,0.1,236083.0,2.64,228078.0,0.14,1526.0,0.2
2018-07-31,Bakersfield,CA,63,3380.0,1024.0,278567.0,-0.07,236667.0,1.43,219007.0,0.05,1212.0,0.33
2018-07-31,Knoxville,TN,64,5512.0,1634.0,289933.0,-0.57,195300.0,2.9,180719.0,0.56,1132.0,0.71
2018-07-31,Greenville,SC,65,6190.0,1428.0,272651.0,0.1,203850.0,1.85,194770.0,0.49,1178.0,0.6
2018-07-31,Ventura,CA,66,2476.0,953.0,756319.0,-2.11,603000.0,0.28,607331.0,0.49,2358.0,0.34
2018-07-31,Allentown,PA,67,4605.0,1597.0,267690.0,0.82,199000.0,2.58,206128.0,0.47,1342.0,0.83
2018-07-31,El Paso,TX,68,4352.0,797.0,185220.0,1.16,156900.0,1.07,130057.0,0.56,1050.0,0.38
2018-07-31,Baton Rouge,LA,69,5382.0,1462.0,248600.0,0.12,203202.0,0.78,192072.0,-0.22,1195.0,-0.17
2018-07-31,Dayton,OH,70,3410.0,1317.0,162012.0,3.48,147967.0,3.28,126847.0,0.88,988.0,1.13
2018-07-31,Greensboro,NC,73,3230.0,1003.0,239467.0,2.15,164250.0,2.5,144115.0,0.66,998.0,1.01
2018-07-31,Akron,OH,74,4776.0,1237.0,173233.0,3.0,148317.0,2.3,144802.0,0.01,921.0,0.55
2018-07-31,North Port-Sarasota-Bradenton,FL,75,9280.0,1834.0,369298.0,0.92,271983.0,0.86,274285.0,0.11,1553.0,0.78
2018-07-31,Little Rock,AR,76,5920.0,1295.0,179136.0,-0.15,168676.0,1.37,147556.0,0.27,919.0,0.66
2018-07-31,Stockton,CA,77,1825.0,805.0,377529.0,0.43,379750.0,-0.44,362101.0,0.11,1788.0,1.65
2018-07-31,Charleston,SC,78,7788.0,1771.0,379146.0,-0.03,276288.0,0.73,268794.0,0.24,1387.0,0.29
2018-07-31,Syracuse,NY,79,3218.0,1005.0,144645.0,0.8,143833.0,2.25,141234.0,0.5,1062.0,0.0
2018-07-31,Colorado Springs,CO,80,3733.0,1763.0,434578.0,-3.51,315750.0,0.69,295609.0,0.41,1366.0,0.52
2018-07-31,Winston-Salem,NC,81,3168.0,972.0,232049.0,4.38,160917.0,0.57,146234.0,0.38,1145.0,0.26
2018-07-31,Springfield,MA,83,2330.0,878.0,268586.0,0.0,221633.0,1.53,228751.0,0.84,1303.0,2.04
2018-07-31,Fort Myers,FL,84,15183.0,2063.0,248037.0,-0.45,231533.0,-0.48,238770.0,0.02,1372.0,0.44
2018-07-31,Boise City,ID,85,4100.0,2018.0,360267.0,-0.38,278833.0,2.9,269820.0,1.52,1216.0,1.59
2018-07-31,Toledo,OH,86,2713.0,966.0,149900.0,1.1,130633.0,4.12,118620.0,0.26,990.0,-0.5
2018-07-31,Madison,WI,87,3590.0,1152.0,319600.0,0.0,268650.0,2.65,272046.0,0.38,1169.0,-0.09
2018-07-31,Lakeland,FL,88,4610.0,1147.0,237316.0,0.07,190083.0,0.71,177939.0,0.82,1244.0,0.81
2018-07-31,Ogden,UT,89,2858.0,1117.0,389928.0,0.17,270900.0,1.81,295944.0,0.71,1212.0,0.75
2018-07-31,Daytona Beach,FL,90,6327.0,1686.0,288297.0,1.16,204750.0,0.02,208716.0,0.33,1283.0,0.31
2018-07-31,Des Moines,IA,91,4676.0,1457.0,291010.0,0.0,212500.0,1.55,201038.0,0.26,1069.0,1.33
2018-07-31,Provo,UT,100,3247.0,995.0,393783.0,-0.9,307350.0,1.91,340518.0,0.88,1292.0,1.02
2018-07-31,Durham,NC,104,2532.0,765.0,378915.0,-1.21,276833.0,0.3,255310.0,0.74,1285.0,-0.16
